Zipcode,Date,Avg2Bd,Avg2BdNorm,Total_Crimes,Thefts,Assaults,Homicides,Distance_from_Chicago_Loop,Commute_Time,Population,Cluster
60601,2012-06-30 00:00:00,578912.4,1.779095407829579,0.003705040636850307,0.00969636956234654,0.0011527978412653867,0.0,0.0,24.0,11110.0,3
60601,2012-07-31 00:00:00,555899.75,1.7956240326300228,0.0037742578976022135,0.009948355727753435,0.0011506778651404121,0.0,0.0,24.0,11110.0,3
60601,2012-08-31 00:00:00,555956.25,1.8075043959452333,0.003844582743975473,0.010104393514833903,0.001245935567329885,0.0,0.0,24.0,11110.0,3
60601,2012-09-30 00:00:00,516101.8,1.8067781183711238,0.0038398774514855267,0.010057341736349196,0.0012737910913233712,0.0,0.0,24.0,11110.0,3
60601,2012-10-31 00:00:00,552209.0,1.814507323643185,0.003863952170032722,0.010091742107521515,0.0013387542813549551,0.0,0.0,24.0,11110.0,3
60601,2012-11-30 00:00:00,557003.75,1.8211755607737756,0.003919179956471796,0.009939133621684512,0.0014189214292458935,0.0,0.0,24.0,11110.0,3
60601,2012-12-31 00:00:00,554307.6,1.8272383260028735,0.00385897607390735,0.009879894496475817,0.0013465272476523755,0.0,0.0,24.0,11110.0,3
60601,2013-01-31 00:00:00,591716.5,1.8445414680588164,0.003889616244349036,0.009842363425834368,0.001355308113748599,0.0,0.0,24.0,11110.0,3
60601,2013-02-28 00:00:00,593233.25,1.8639439712092725,0.003846692878148086,0.009724323268059852,0.0013856058994714102,0.0,0.0,24.0,11110.0,3
60601,2013-03-31 00:00:00,627189.0,1.8841281255055222,0.0038693115871110983,0.009646583582747654,0.0013780475664014048,0.0,0.0,24.0,11110.0,3
60601,2013-04-30 00:00:00,619084.25,1.8977763514741608,0.003883980451298723,0.009583802449410365,0.0014736874857286056,0.0,0.0,24.0,11110.0,3
60601,2013-05-31 00:00:00,639467.5,1.918094925148948,0.003909014182573345,0.009706425490120178,0.0016351007580890098,0.0,0.0,24.0,11110.0,3
60601,2013-06-30 00:00:00,651962.2,1.9363686079110982,0.0039015418147775073,0.00971487332101872,0.0016987138685220888,0.0012518139594096369,0.0,24.0,11110.0,3
60601,2013-07-31 00:00:00,704099.5,1.9642913041847718,0.0039738622457711195,0.00972322937185606,0.0017231653579776213,0.0011500956183938906,0.0,24.0,11110.0,3
60601,2013-08-31 00:00:00,653048.6,1.9718351147511963,0.003935125401026446,0.009613102109875078,0.0016669869852144914,0.0010567598799752806,0.0,24.0,11110.0,3
60601,2013-09-30 00:00:00,625597.0,1.9724107263347834,0.003933161189691791,0.009422088236265395,0.001690312025458822,0.0009710977009704457,0.0,24.0,11110.0,3
60601,2013-10-31 00:00:00,590779.0,1.961420137761097,0.003952025110156875,0.009390464801585533,0.0016794095933012636,0.0008924628413106173,0.0,24.0,11110.0,3
60601,2013-11-30 00:00:00,584075.2,1.9521007125223504,0.003991058603179955,0.009327025039336297,0.0015955748762726402,0.0008202658661493863,0.0,24.0,11110.0,3
60601,2013-12-31 00:00:00,557487.75,1.9387823142564902,0.004075437666225739,0.00927559412835764,0.0019527364329085723,0.000753968786407356,0.0,24.0,11110.0,3
60601,2014-01-31 00:00:00,564660.25,1.9271455692286028,0.004131172842467163,0.009263480121869115,0.0019501522129682077,0.0006930802602424965,0.0,24.0,11110.0,3
60601,2014-02-28 00:00:00,551788.0,1.9112227955800598,0.00416697816550013,0.009258911708676546,0.0018645760689469126,0.0006371512886761591,0.0,24.0,11110.0,3
60601,2014-03-31 00:00:00,584040.0,1.8996443816325657,0.0041884062657256225,0.009173288556165742,0.0018211664401037234,0.0005857713476770344,0.0,24.0,11110.0,3
60601,2014-04-30 00:00:00,588332.0,1.888927176139488,0.004217427205588615,0.009466734842611013,0.0017433983607805707,0.000538564906693257,0.0,24.0,11110.0,3
60601,2014-05-31 00:00:00,605334.4,1.8844443607529129,0.00423886424639143,0.009619286854846077,0.0017325763692727758,0.0004951882901584843,0.0,24.0,11110.0,3
60601,2014-06-30 00:00:00,645232.5,1.8901245589878768,0.004260203592507,0.009613500904037963,0.0017021814859385603,0.0004553268440711618,0.0,24.0,11110.0,3
60601,2014-07-31 00:00:00,686288.75,1.9070763117773046,0.004219098272639938,0.0095252356320718,0.001729735850846031,0.00041869237451347765,0.0,24.0,11110.0,3
60601,2014-08-31 00:00:00,678098.0,1.9183402555535292,0.004216938810499987,0.009477559312230323,0.0019030317316019992,0.0003850208290664788,0.0,24.0,11110.0,3
60601,2014-09-30 00:00:00,597216.25,1.913147294963712,0.004202180878314478,0.009373004774144862,0.001852235247446005,0.00035407019559689887,0.0,24.0,11110.0,3
60601,2014-10-31 00:00:00,649178.75,1.9140446244083318,0.004204894150636538,0.00942246230214139,0.00176778504525425,0.0003256185959277852,0.0,24.0,11110.0,3
