in,Zipcode,date,close
2360,60638,2013-09-30 00:00:00,117625.0
2361,60638,2013-10-31 00:00:00,113858.25
2362,60638,2013-11-30 00:00:00,108688.4
2363,60638,2013-12-31 00:00:00,108857.5
2364,60638,2014-01-31 00:00:00,108872.5
2365,60638,2014-02-28 00:00:00,113318.0
2366,60638,2014-03-31 00:00:00,116747.2
2367,60638,2014-04-30 00:00:00,129242.75
2368,60638,2014-05-31 00:00:00,120051.6
2369,60638,2014-06-30 00:00:00,120205.75
2370,60638,2014-07-31 00:00:00,135810.0
2371,60638,2014-08-31 00:00:00,145483.2
2372,60638,2014-09-30 00:00:00,125226.0
2373,60638,2014-10-31 00:00:00,138661.5
2374,60638,2014-11-30 00:00:00,147714.2
2375,60638,2014-12-31 00:00:00,155244.0
2376,60639,2009-07-31 00:00:00,146569.25
2377,60639,2009-08-31 00:00:00,149460.8
2378,60639,2009-09-30 00:00:00,160201.0
2379,60639,2009-10-31 00:00:00,165815.6
2380,60639,2009-11-30 00:00:00,151969.75
2381,60639,2009-12-31 00:00:00,138064.75
2382,60639,2010-01-31 00:00:00,140127.6
2383,60639,2010-02-28 00:00:00,128217.0
2384,60639,2010-03-31 00:00:00,128019.0
2385,60639,2010-04-30 00:00:00,135632.0
2386,60639,2010-05-31 00:00:00,139990.0
2387,60639,2010-06-30 00:00:00,141179.75
2388,60639,2010-07-31 00:00:00,146977.6
2389,60639,2010-08-31 00:00:00,146992.5
2390,60639,2010-09-30 00:00:00,136804.25
2391,60639,2010-10-31 00:00:00,138095.4
2392,60639,2010-11-30 00:00:00,133962.75
2393,60639,2010-12-31 00:00:00,127813.75
2394,60639,2011-01-31 00:00:00,113068.2
2395,60639,2011-02-28 00:00:00,104165.0
2396,60639,2011-03-31 00:00:00,107462.75
2397,60639,2011-04-30 00:00:00,106188.8
2398,60639,2011-05-31 00:00:00,109660.5
2399,60639,2011-06-30 00:00:00,110714.5
2400,60639,2011-07-31 00:00:00,99893.8
2401,60639,2011-08-31 00:00:00,103170.0
2402,60639,2011-09-30 00:00:00,103164.25
2403,60639,2011-10-31 00:00:00,104979.4
2404,60639,2011-11-30 00:00:00,108605.75
2405,60639,2011-12-31 00:00:00,104771.2
2406,60639,2012-01-31 00:00:00,103612.5
2407,60639,2012-02-29 00:00:00,89193.75
2408,60639,2012-03-31 00:00:00,91392.4
2409,60639,2012-04-30 00:00:00,80933.75
2410,60639,2012-05-31 00:00:00,75603.0
2411,60639,2012-06-30 00:00:00,100532.0
2412,60639,2012-07-31 00:00:00,108731.25
2413,60639,2012-08-31 00:00:00,123354.25
2414,60639,2012-09-30 00:00:00,112218.4
2415,60639,2012-10-31 00:00:00,101902.75
2416,60639,2012-11-30 00:00:00,89567.5
2417,60639,2012-12-31 00:00:00,100507.4
2418,60639,2013-01-31 00:00:00,89310.5
2419,60639,2013-02-28 00:00:00,115554.75
2420,60639,2013-03-31 00:00:00,99574.0
2421,60639,2013-04-30 00:00:00,92170.0
2422,60639,2013-05-31 00:00:00,66483.75
2423,60639,2013-06-30 00:00:00,51938.6
2424,60639,2013-07-31 00:00:00,80589.25
2425,60639,2013-08-31 00:00:00,110110.2
2426,60639,2013-09-30 00:00:00,100620.5
2427,60639,2013-10-31 00:00:00,106563.25
2428,60639,2013-11-30 00:00:00,114986.8
2429,60639,2013-12-31 00:00:00,108163.25
2430,60639,2014-01-31 00:00:00,104478.5
2431,60639,2014-02-28 00:00:00,100809.0
2432,60639,2014-03-31 00:00:00,103382.0
2433,60639,2014-04-30 00:00:00,119080.5
2434,60639,2014-05-31 00:00:00,122186.6
2435,60639,2014-06-30 00:00:00,121115.25
2436,60639,2014-07-31 00:00:00,103266.5
2437,60639,2014-08-31 00:00:00,107040.4
2438,60639,2014-09-30 00:00:00,102471.0
2439,60639,2014-10-31 00:00:00,157775.25
2440,60639,2014-11-30 00:00:00,152022.4
2441,60639,2014-12-31 00:00:00,141725.0
2442,60640,2009-07-31 00:00:00,289540.0
2443,60640,2009-08-31 00:00:00,292724.6
2444,60640,2009-09-30 00:00:00,288461.0
2445,60640,2009-10-31 00:00:00,282585.2
2446,60640,2009-11-30 00:00:00,275048.25
2447,60640,2009-12-31 00:00:00,272478.0
2448,60640,2010-01-31 00:00:00,267459.2
2449,60640,2010-02-28 00:00:00,272973.5
2450,60640,2010-03-31 00:00:00,276599.5
2451,60640,2010-04-30 00:00:00,278557.75
2452,60640,2010-05-31 00:00:00,277528.6
2453,60640,2010-06-30 00:00:00,272267.0
2454,60640,2010-07-31 00:00:00,261889.2
2455,60640,2010-08-31 00:00:00,261831.5
2456,60640,2010-09-30 00:00:00,260759.75
2457,60640,2010-10-31 00:00:00,253761.6
2458,60640,2010-11-30 00:00:00,247726.75
2459,60640,2010-12-31 00:00:00,241944.5
2460,60640,2011-01-31 00:00:00,239726.2
2461,60640,2011-02-28 00:00:00,243142.75
2462,60640,2011-03-31 00:00:00,248884.5
2463,60640,2011-04-30 00:00:00,247471.6
2464,60640,2011-05-31 00:00:00,246564.0
2465,60640,2011-06-30 00:00:00,247023.5
2466,60640,2011-07-31 00:00:00,243048.6
2467,60640,2011-08-31 00:00:00,238719.0
2468,60640,2011-09-30 00:00:00,239845.75
2469,60640,2011-10-31 00:00:00,237328.0
2470,60640,2011-11-30 00:00:00,236285.5
2471,60640,2011-12-31 00:00:00,231041.2
2472,60640,2012-01-31 00:00:00,227664.75
2473,60640,2012-02-29 00:00:00,229886.0
2474,60640,2012-03-31 00:00:00,237929.2
2475,60640,2012-04-30 00:00:00,237794.0
2476,60640,2012-05-31 00:00:00,242399.0
2477,60640,2012-06-30 00:00:00,239952.0
2478,60640,2012-07-31 00:00:00,234682.25
2479,60640,2012-08-31 00:00:00,230725.75
2480,60640,2012-09-30 00:00:00,224119.0
2481,60640,2012-10-31 00:00:00,228592.5
2482,60640,2012-11-30 00:00:00,231935.5
2483,60640,2012-12-31 00:00:00,230766.2
2484,60640,2013-01-31 00:00:00,228695.75
2485,60640,2013-02-28 00:00:00,227831.5
2486,60640,2013-03-31 00:00:00,234190.6
2487,60640,2013-04-30 00:00:00,237961.75
2488,60640,2013-05-31 00:00:00,241917.75
2489,60640,2013-06-30 00:00:00,245694.8
2490,60640,2013-07-31 00:00:00,251728.25
2491,60640,2013-08-31 00:00:00,247677.0
2492,60640,2013-09-30 00:00:00,246684.0
2493,60640,2013-10-31 00:00:00,245880.0
2494,60640,2013-11-30 00:00:00,249020.6
2495,60640,2013-12-31 00:00:00,245660.0
2496,60640,2014-01-31 00:00:00,244762.75
2497,60640,2014-02-28 00:00:00,251860.5
2498,60640,2014-03-31 00:00:00,251722.4
2499,60640,2014-04-30 00:00:00,258851.75
2500,60640,2014-05-31 00:00:00,257777.8
2501,60640,2014-06-30 00:00:00,257871.25
2502,60640,2014-07-31 00:00:00,257366.5
2503,60640,2014-08-31 00:00:00,250430.8
2504,60640,2014-09-30 00:00:00,247046.0
2505,60640,2014-10-31 00:00:00,253014.75
2506,60640,2014-11-30 00:00:00,248942.8
2507,60640,2014-12-31 00:00:00,247353.75
2508,60641,2009-07-31 00:00:00,216100.0
2509,60641,2009-08-31 00:00:00,183972.8
2510,60641,2009-09-30 00:00:00,176867.75
2511,60641,2009-10-31 00:00:00,182609.6
2512,60641,2009-11-30 00:00:00,179254.25
2513,60641,2009-12-31 00:00:00,183694.75
2514,60641,2010-01-31 00:00:00,186373.8
2515,60641,2010-02-28 00:00:00,191720.5
2516,60641,2010-03-31 00:00:00,186212.5
2517,60641,2010-04-30 00:00:00,191150.0
2518,60641,2010-05-31 00:00:00,187475.8
2519,60641,2010-06-30 00:00:00,176164.75
2520,60641,2010-07-31 00:00:00,169860.4
2521,60641,2010-08-31 00:00:00,166264.25
2522,60641,2010-09-30 00:00:00,156257.5
2523,60641,2010-10-31 00:00:00,155732.0
2524,60641,2010-11-30 00:00:00,154604.25
2525,60641,2010-12-31 00:00:00,153716.0
2526,60641,2011-01-31 00:00:00,153700.4
2527,60641,2011-02-28 00:00:00,150082.25
2528,60641,2011-03-31 00:00:00,152232.75
2529,60641,2011-04-30 00:00:00,151238.2
2530,60641,2011-05-31 00:00:00,152665.75
2531,60641,2011-06-30 00:00:00,149580.5
2532,60641,2011-07-31 00:00:00,147115.6
2533,60641,2011-08-31 00:00:00,138802.75
2534,60641,2011-09-30 00:00:00,136457.5
2535,60641,2011-10-31 00:00:00,129139.2
2536,60641,2011-11-30 00:00:00,127736.25
2537,60641,2011-12-31 00:00:00,135107.6
2538,60641,2012-01-31 00:00:00,136512.5
2539,60641,2012-02-29 00:00:00,127601.0
2540,60641,2012-03-31 00:00:00,134805.8
2541,60641,2012-04-30 00:00:00,140688.0
2542,60641,2012-05-31 00:00:00,137132.0
2543,60641,2012-06-30 00:00:00,127536.0
2544,60641,2012-07-31 00:00:00,132295.0
2545,60641,2012-08-31 00:00:00,133727.5
2546,60641,2012-09-30 00:00:00,123118.4
2547,60641,2012-10-31 00:00:00,126833.0
2548,60641,2012-11-30 00:00:00,113042.0
2549,60641,2012-12-31 00:00:00,108184.2
2550,60641,2013-01-31 00:00:00,111941.0
2551,60641,2013-02-28 00:00:00,105680.0
2552,60641,2013-03-31 00:00:00,116684.4
2553,60641,2013-04-30 00:00:00,120780.25
2554,60641,2013-05-31 00:00:00,123423.75
2555,60641,2013-06-30 00:00:00,114129.8
2556,60641,2013-07-31 00:00:00,115231.0
2557,60641,2013-08-31 00:00:00,130718.4
2558,60641,2013-09-30 00:00:00,135592.75
2559,60641,2013-10-31 00:00:00,142101.25
2560,60641,2013-11-30 00:00:00,147970.0
2561,60641,2013-12-31 00:00:00,152542.5
2562,60641,2014-01-31 00:00:00,152652.25
2563,60641,2014-02-28 00:00:00,138821.25
2564,60641,2014-03-31 00:00:00,145677.8
2565,60641,2014-04-30 00:00:00,147999.25
2566,60641,2014-05-31 00:00:00,148596.0
2567,60641,2014-06-30 00:00:00,164847.25
2568,60641,2014-07-31 00:00:00,187846.75
2569,60641,2014-08-31 00:00:00,189712.8
2570,60641,2014-09-30 00:00:00,195968.75
2571,60641,2014-10-31 00:00:00,187650.0
2572,60641,2014-11-30 00:00:00,166824.2
2573,60641,2014-12-31 00:00:00,165174.25
2574,60642,2009-07-31 00:00:00,385126.25
2575,60642,2009-08-31 00:00:00,384953.4
2576,60642,2009-09-30 00:00:00,384262.5
2577,60642,2009-10-31 00:00:00,381008.8
2578,60642,2009-11-30 00:00:00,382391.75
2579,60642,2009-12-31 00:00:00,382974.75
2580,60642,2010-01-31 00:00:00,380661.4
2581,60642,2010-02-28 00:00:00,376279.0
2582,60642,2010-03-31 00:00:00,371936.5
2583,60642,2010-04-30 00:00:00,366319.5
2584,60642,2010-05-31 00:00:00,366089.6
2585,60642,2010-06-30 00:00:00,360777.25
2586,60642,2010-07-31 00:00:00,360534.0
2587,60642,2010-08-31 00:00:00,358323.75
2588,60642,2010-09-30 00:00:00,356303.25
2589,60642,2010-10-31 00:00:00,352817.8
2590,60642,2010-11-30 00:00:00,353784.25
2591,60642,2010-12-31 00:00:00,361433.5
2592,60642,2011-01-31 00:00:00,357167.8
2593,60642,2011-02-28 00:00:00,351285.5
2594,60642,2011-03-31 00:00:00,343289.75
2595,60642,2011-04-30 00:00:00,345686.8
2596,60642,2011-05-31 00:00:00,335506.0
2597,60642,2011-06-30 00:00:00,332916.25
2598,60642,2011-07-31 00:00:00,324171.6
2599,60642,2011-08-31 00:00:00,321982.0
2600,60642,2011-09-30 00:00:00,319909.25
2601,60642,2011-10-31 00:00:00,312165.0
2602,60642,2011-11-30 00:00:00,310174.25
2603,60642,2011-12-31 00:00:00,301121.8
2604,60642,2012-01-31 00:00:00,300170.0
2605,60642,2012-02-29 00:00:00,291243.5
2606,60642,2012-03-31 00:00:00,290799.8
2607,60642,2012-04-30 00:00:00,297441.5
2608,60642,2012-05-31 00:00:00,283994.75
2609,60642,2012-06-30 00:00:00,301014.2
2610,60642,2012-07-31 00:00:00,293919.5
2611,60642,2012-08-31 00:00:00,295268.0
2612,60642,2012-09-30 00:00:00,319019.2
2613,60642,2012-10-31 00:00:00,329928.0
2614,60642,2012-11-30 00:00:00,299598.75
2615,60642,2012-12-31 00:00:00,306209.4
2616,60642,2013-01-31 00:00:00,323981.5
2617,60642,2013-02-28 00:00:00,323357.0
2618,60642,2013-03-31 00:00:00,333735.2
2619,60642,2013-04-30 00:00:00,360132.25
2620,60642,2013-05-31 00:00:00,374286.25
2621,60642,2013-06-30 00:00:00,365076.8
2622,60642,2013-07-31 00:00:00,378692.5
2623,60642,2013-08-31 00:00:00,387852.4
2624,60642,2013-09-30 00:00:00,377163.0
2625,60642,2013-10-31 00:00:00,348528.0
2626,60642,2013-11-30 00:00:00,336211.6
2627,60642,2013-12-31 00:00:00,340886.5
2628,60642,2014-01-31 00:00:00,349682.5
2629,60642,2014-02-28 00:00:00,351336.25
2630,60642,2014-03-31 00:00:00,351956.2
2631,60642,2014-04-30 00:00:00,372679.25
2632,60642,2014-05-31 00:00:00,366598.6
2633,60642,2014-06-30 00:00:00,369939.0
2634,60642,2014-07-31 00:00:00,362757.75
2635,60642,2014-08-31 00:00:00,369067.8
2636,60642,2014-09-30 00:00:00,370680.0
2637,60642,2014-10-31 00:00:00,360685.25
2638,60642,2014-11-30 00:00:00,357679.2
2639,60642,2014-12-31 00:00:00,371373.75
2640,60643,2009-07-31 00:00:00,200111.25
2641,60643,2009-08-31 00:00:00,180837.2
2642,60643,2009-09-30 00:00:00,195439.5
2643,60643,2009-10-31 00:00:00,201846.0
2644,60643,2009-11-30 00:00:00,183087.75
2645,60643,2009-12-31 00:00:00,173045.5
2646,60643,2010-01-31 00:00:00,173132.8
2647,60643,2010-02-28 00:00:00,203014.75
2648,60643,2010-03-31 00:00:00,163681.25
2649,60643,2010-04-30 00:00:00,160341.75
2650,60643,2010-05-31 00:00:00,149864.2
2651,60643,2010-06-30 00:00:00,148093.25
2652,60643,2010-07-31 00:00:00,146521.8
2653,60643,2010-08-31 00:00:00,162882.75
2654,60643,2010-09-30 00:00:00,164163.5
2655,60643,2010-10-31 00:00:00,159389.8
2656,60643,2010-11-30 00:00:00,163378.0
2657,60643,2010-12-31 00:00:00,138920.25
2658,60643,2011-01-31 00:00:00,117651.2
2659,60643,2011-02-28 00:00:00,135451.75
2660,60643,2011-03-31 00:00:00,148978.0
2661,60643,2011-04-30 00:00:00,151440.8
2662,60643,2011-05-31 00:00:00,163824.0
2663,60643,2011-06-30 00:00:00,152840.5
2664,60643,2011-07-31 00:00:00,141470.8
2665,60643,2011-08-31 00:00:00,136305.5
2666,60643,2011-09-30 00:00:00,141799.25
2667,60643,2011-10-31 00:00:00,134948.0
2668,60643,2011-11-30 00:00:00,130544.0
2669,60643,2011-12-31 00:00:00,126447.6
2670,60643,2012-01-31 00:00:00,126220.75
2671,60643,2012-02-29 00:00:00,112557.75
2672,60643,2012-03-31 00:00:00,116411.0
2673,60643,2012-04-30 00:00:00,128017.5
2674,60643,2012-05-31 00:00:00,121625.5
2675,60643,2012-06-30 00:00:00,123760.0
2676,60643,2012-07-31 00:00:00,139021.25
2677,60643,2012-08-31 00:00:00,125422.75
2678,60643,2012-09-30 00:00:00,132010.4
2679,60643,2012-10-31 00:00:00,150963.75
2680,60643,2012-11-30 00:00:00,149728.25
2681,60643,2012-12-31 00:00:00,117850.8
2682,60643,2013-01-31 00:00:00,96634.5
2683,60643,2013-02-28 00:00:00,99068.25
2684,60643,2013-03-31 00:00:00,94500.0
2685,60643,2013-04-30 00:00:00,107175.25
2686,60643,2013-05-31 00:00:00,115067.25
2687,60643,2013-06-30 00:00:00,118497.4
2688,60643,2013-07-31 00:00:00,112730.0
2689,60643,2013-08-31 00:00:00,120336.6
2690,60643,2013-09-30 00:00:00,114606.75
2691,60643,2013-10-31 00:00:00,118586.75
2692,60643,2013-11-30 00:00:00,112430.4
2693,60643,2013-12-31 00:00:00,93450.25
2694,60643,2014-01-31 00:00:00,93416.5
2695,60643,2014-02-28 00:00:00,101272.75
2696,60643,2014-03-31 00:00:00,99209.6
2697,60643,2014-04-30 00:00:00,106455.75
2698,60643,2014-05-31 00:00:00,107551.6
2699,60643,2014-06-30 00:00:00,107939.5
2700,60643,2014-07-31 00:00:00,105110.75
2701,60643,2014-08-31 00:00:00,117089.6
2702,60643,2014-09-30 00:00:00,92856.5
2703,60643,2014-10-31 00:00:00,102090.5
2704,60643,2014-11-30 00:00:00,113027.8
2705,60643,2014-12-31 00:00:00,119478.25
2706,60644,2009-07-31 00:00:00,126022.5
2707,60644,2009-08-31 00:00:00,116675.0
2708,60644,2009-09-30 00:00:00,110329.0
2709,60644,2009-10-31 00:00:00,99726.8
2710,60644,2009-11-30 00:00:00,102079.75
2711,60644,2009-12-31 00:00:00,106534.0
2712,60644,2010-01-31 00:00:00,106949.4
2713,60644,2010-02-28 00:00:00,96458.75
2714,60644,2010-03-31 00:00:00,93746.5
2715,60644,2010-04-30 00:00:00,98553.0
2716,60644,2010-05-31 00:00:00,88914.6
2717,60644,2010-06-30 00:00:00,82009.75
2718,60644,2010-07-31 00:00:00,69911.8
2719,60644,2010-08-31 00:00:00,72195.5
2720,60644,2010-09-30 00:00:00,67428.5
2721,60644,2010-10-31 00:00:00,70388.6
2722,60644,2010-11-30 00:00:00,67359.75
2723,60644,2010-12-31 00:00:00,83263.75
2724,60644,2011-01-31 00:00:00,74672.8
2725,60644,2011-02-28 00:00:00,52660.75
2726,60644,2011-03-31 00:00:00,95036.5
2727,60644,2011-04-30 00:00:00,75484.2
2728,60644,2011-05-31 00:00:00,115410.75
2729,60644,2011-06-30 00:00:00,74725.0
2730,60644,2011-07-31 00:00:00,68616.0
2731,60644,2011-08-31 00:00:00,81764.25
2732,60644,2011-09-30 00:00:00,67188.25
2733,60644,2011-10-31 00:00:00,69927.6
2734,60644,2011-11-30 00:00:00,63394.25
2735,60644,2011-12-31 00:00:00,70760.2
2736,60644,2012-01-31 00:00:00,95667.5
2737,60644,2012-02-29 00:00:00,66804.5
2738,60644,2012-03-31 00:00:00,67052.8
2739,60644,2012-04-30 00:00:00,83401.0
2740,60644,2012-05-31 00:00:00,44656.5
2741,60644,2012-06-30 00:00:00,34328.4
2742,60644,2012-07-31 00:00:00,59659.5
2743,60644,2012-08-31 00:00:00,65923.75
2744,60644,2012-09-30 00:00:00,84019.2
2745,60644,2012-10-31 00:00:00,72271.25
2746,60644,2012-11-30 00:00:00,74637.5
2747,60644,2012-12-31 00:00:00,71133.0
2748,60644,2013-01-31 00:00:00,38837.5
2749,60644,2013-02-28 00:00:00,33826.5
2750,60644,2013-03-31 00:00:00,31149.6
2751,60644,2013-04-30 00:00:00,33665.25
2752,60644,2013-05-31 00:00:00,30179.0
2753,60644,2013-06-30 00:00:00,27173.0
2754,60644,2013-07-31 00:00:00,35768.25
2755,60644,2013-08-31 00:00:00,52407.4
2756,60644,2013-09-30 00:00:00,61524.0
2757,60644,2013-10-31 00:00:00,62615.75
2758,60644,2013-11-30 00:00:00,51205.2
2759,60644,2013-12-31 00:00:00,55076.5
2760,60644,2014-01-31 00:00:00,53416.75
2761,60644,2014-02-28 00:00:00,46193.0
2762,60644,2014-03-31 00:00:00,56477.8
2763,60644,2014-04-30 00:00:00,62328.0
2764,60644,2014-05-31 00:00:00,43360.4
2765,60644,2014-06-30 00:00:00,54029.75
2766,60644,2014-07-31 00:00:00,70298.25
2767,60644,2014-08-31 00:00:00,55575.2
2768,60644,2014-09-30 00:00:00,55194.25
2769,60644,2014-10-31 00:00:00,45910.75
2770,60644,2014-11-30 00:00:00,65884.6
2771,60644,2014-12-31 00:00:00,578113.75
2772,60645,2009-07-31 00:00:00,174066.75
2773,60645,2009-08-31 00:00:00,171931.4
2774,60645,2009-09-30 00:00:00,168681.75
2775,60645,2009-10-31 00:00:00,167736.6
2776,60645,2009-11-30 00:00:00,163965.5
2777,60645,2009-12-31 00:00:00,162181.25
2778,60645,2010-01-31 00:00:00,164965.2
2779,60645,2010-02-28 00:00:00,166277.25
2780,60645,2010-03-31 00:00:00,151377.75
2781,60645,2010-04-30 00:00:00,149777.5
2782,60645,2010-05-31 00:00:00,153132.8
2783,60645,2010-06-30 00:00:00,149381.25
2784,60645,2010-07-31 00:00:00,138275.8
2785,60645,2010-08-31 00:00:00,130915.25
2786,60645,2010-09-30 00:00:00,127495.5
2787,60645,2010-10-31 00:00:00,130989.0
2788,60645,2010-11-30 00:00:00,127396.75
2789,60645,2010-12-31 00:00:00,120662.0
2790,60645,2011-01-31 00:00:00,115179.4
2791,60645,2011-02-28 00:00:00,113698.0
2792,60645,2011-03-31 00:00:00,117767.5
2793,60645,2011-04-30 00:00:00,121524.4
2794,60645,2011-05-31 00:00:00,125985.5
2795,60645,2011-06-30 00:00:00,125457.5
2796,60645,2011-07-31 00:00:00,122961.0
2797,60645,2011-08-31 00:00:00,119329.5
2798,60645,2011-09-30 00:00:00,120905.75
2799,60645,2011-10-31 00:00:00,116874.0
2800,60645,2011-11-30 00:00:00,121152.25
2801,60645,2011-12-31 00:00:00,123784.2
2802,60645,2012-01-31 00:00:00,116745.5
2803,60645,2012-02-29 00:00:00,113379.25
2804,60645,2012-03-31 00:00:00,112582.2
2805,60645,2012-04-30 00:00:00,111350.75
2806,60645,2012-05-31 00:00:00,115717.0
2807,60645,2012-06-30 00:00:00,111080.4
2808,60645,2012-07-31 00:00:00,110120.25
2809,60645,2012-08-31 00:00:00,107440.75
2810,60645,2012-09-30 00:00:00,112954.4
2811,60645,2012-10-31 00:00:00,112571.25
2812,60645,2012-11-30 00:00:00,112814.25
2813,60645,2012-12-31 00:00:00,106512.8
2814,60645,2013-01-31 00:00:00,106719.5
2815,60645,2013-02-28 00:00:00,109422.75
2816,60645,2013-03-31 00:00:00,115838.6
2817,60645,2013-04-30 00:00:00,118384.5
2818,60645,2013-05-31 00:00:00,115758.75
2819,60645,2013-06-30 00:00:00,122746.4
2820,60645,2013-07-31 00:00:00,119873.25
2821,60645,2013-08-31 00:00:00,121035.6
2822,60645,2013-09-30 00:00:00,119812.25
2823,60645,2013-10-31 00:00:00,121445.75
2824,60645,2013-11-30 00:00:00,121358.8
2825,60645,2013-12-31 00:00:00,124326.5
2826,60645,2014-01-31 00:00:00,125458.5
2827,60645,2014-02-28 00:00:00,117556.5
2828,60645,2014-03-31 00:00:00,118712.4
2829,60645,2014-04-30 00:00:00,118220.0
2830,60645,2014-05-31 00:00:00,116408.4
2831,60645,2014-06-30 00:00:00,123820.0
2832,60645,2014-07-31 00:00:00,136705.5
2833,60645,2014-08-31 00:00:00,146670.2
2834,60645,2014-09-30 00:00:00,170795.25
2835,60645,2014-10-31 00:00:00,144424.0
2836,60645,2014-11-30 00:00:00,144231.6
2837,60645,2014-12-31 00:00:00,142307.25
2838,60646,2009-07-31 00:00:00,345586.5
2839,60646,2009-08-31 00:00:00,326764.6
2840,60646,2009-09-30 00:00:00,320139.25
2841,60646,2009-10-31 00:00:00,321603.2
2842,60646,2009-11-30 00:00:00,325832.0
2843,60646,2009-12-31 00:00:00,318924.75
2844,60646,2010-01-31 00:00:00,310633.8
2845,60646,2010-02-28 00:00:00,285152.5
2846,60646,2010-03-31 00:00:00,285457.75
2847,60646,2010-04-30 00:00:00,285824.5
2848,60646,2010-05-31 00:00:00,284948.6
2849,60646,2010-06-30 00:00:00,292788.25
2850,60646,2010-07-31 00:00:00,285038.8
2851,60646,2010-08-31 00:00:00,275243.25
2852,60646,2010-09-30 00:00:00,288621.25
2853,60646,2010-10-31 00:00:00,279168.0
2854,60646,2010-11-30 00:00:00,278245.25
2855,60646,2010-12-31 00:00:00,256092.75
2856,60646,2011-01-31 00:00:00,235918.8
2857,60646,2011-02-28 00:00:00,224703.25
2858,60646,2011-03-31 00:00:00,216629.5
2859,60646,2011-04-30 00:00:00,234932.8
2860,60646,2011-05-31 00:00:00,240952.5
2861,60646,2011-06-30 00:00:00,263220.0
2862,60646,2011-07-31 00:00:00,272759.8
2863,60646,2011-08-31 00:00:00,275264.0
2864,60646,2011-09-30 00:00:00,276846.75
2865,60646,2011-10-31 00:00:00,276510.8
2866,60646,2011-11-30 00:00:00,271904.5
2867,60646,2011-12-31 00:00:00,259238.0
2868,60646,2012-01-31 00:00:00,264272.25
2869,60646,2012-02-29 00:00:00,240269.75
2870,60646,2012-03-31 00:00:00,240215.2
2871,60646,2012-04-30 00:00:00,266658.5
2872,60646,2012-05-31 00:00:00,267063.0
2873,60646,2012-06-30 00:00:00,264345.4
2874,60646,2012-07-31 00:00:00,254967.75
2875,60646,2012-08-31 00:00:00,250060.25
2876,60646,2012-09-30 00:00:00,262834.6
2877,60646,2012-10-31 00:00:00,251070.0
2878,60646,2012-11-30 00:00:00,258200.75
2879,60646,2012-12-31 00:00:00,243214.0
2880,60646,2013-01-31 00:00:00,235066.5
2881,60646,2013-02-28 00:00:00,231927.25
2882,60646,2013-03-31 00:00:00,255706.8
2883,60646,2013-04-30 00:00:00,247170.25
2884,60646,2013-05-31 00:00:00,274680.0
2885,60646,2013-06-30 00:00:00,237784.8
2886,60646,2013-07-31 00:00:00,240407.75
2887,60646,2013-08-31 00:00:00,275331.8
2888,60646,2013-09-30 00:00:00,302862.5
2889,60646,2013-10-31 00:00:00,343562.5
2890,60646,2013-11-30 00:00:00,295319.6
2891,60646,2013-12-31 00:00:00,311761.0
2892,60646,2014-01-31 00:00:00,302639.25
2893,60646,2014-02-28 00:00:00,279932.0
2894,60646,2014-03-31 00:00:00,292088.6
2895,60646,2014-04-30 00:00:00,295866.75
2896,60646,2014-05-31 00:00:00,290207.6
2897,60646,2014-06-30 00:00:00,317797.25
2898,60646,2014-07-31 00:00:00,301618.5
2899,60646,2014-08-31 00:00:00,296343.8
2900,60646,2014-09-30 00:00:00,282872.0
2901,60646,2014-10-31 00:00:00,273947.75
2902,60646,2014-11-30 00:00:00,285190.8
2903,60646,2014-12-31 00:00:00,283262.75
2904,60647,2009-07-31 00:00:00,303306.5
2905,60647,2009-08-31 00:00:00,299624.0
2906,60647,2009-09-30 00:00:00,303300.0
2907,60647,2009-10-31 00:00:00,305759.0
2908,60647,2009-11-30 00:00:00,302977.0
2909,60647,2009-12-31 00:00:00,297398.5
2910,60647,2010-01-31 00:00:00,296071.8
2911,60647,2010-02-28 00:00:00,298569.75
2912,60647,2010-03-31 00:00:00,303679.75
2913,60647,2010-04-30 00:00:00,302824.75
2914,60647,2010-05-31 00:00:00,296255.0
2915,60647,2010-06-30 00:00:00,288680.0
2916,60647,2010-07-31 00:00:00,289892.0
2917,60647,2010-08-31 00:00:00,287182.0
2918,60647,2010-09-30 00:00:00,280765.0
2919,60647,2010-10-31 00:00:00,283987.0
2920,60647,2010-11-30 00:00:00,284590.5
2921,60647,2010-12-31 00:00:00,277965.0
2922,60647,2011-01-31 00:00:00,276110.8
2923,60647,2011-02-28 00:00:00,283904.5
2924,60647,2011-03-31 00:00:00,284632.25
2925,60647,2011-04-30 00:00:00,283806.2
2926,60647,2011-05-31 00:00:00,287216.75
2927,60647,2011-06-30 00:00:00,284429.25
2928,60647,2011-07-31 00:00:00,280656.2
2929,60647,2011-08-31 00:00:00,281371.5
2930,60647,2011-09-30 00:00:00,272356.75
2931,60647,2011-10-31 00:00:00,270743.6
2932,60647,2011-11-30 00:00:00,266048.25
2933,60647,2011-12-31 00:00:00,261719.6
2934,60647,2012-01-31 00:00:00,262097.75
2935,60647,2012-02-29 00:00:00,263289.0
2936,60647,2012-03-31 00:00:00,256486.6
2937,60647,2012-04-30 00:00:00,253902.0
2938,60647,2012-05-31 00:00:00,254699.0
2939,60647,2012-06-30 00:00:00,244756.4
2940,60647,2012-07-31 00:00:00,240992.75
2941,60647,2012-08-31 00:00:00,242159.25
